Date	Town	State/Province	Latitude	Longitude	Number	Image
11416	04/18/23	Lusby	MD	38.3	-76.4	1	
11417	04/18/23	Ponca City	OK	36.7	-97.1	1	
11418	04/18/23	Nashville	TN	36.2	-86.8	1	
11419	04/18/23	Oklahoma City	OK	35.5	-97.5	3	
11420	04/17/23	Houston	TX	30	-95.5	1	
11421	04/17/23	Shell Knob	MO	36.6	-93.6	1	
11422	04/17/23	Tulsa	OK	36.2	-96	1	
11423	04/17/23	Chattanooga	TN	35.1	-85.3	1	
11424	04/17/23	Oklahoma City	OK	35.5	-97.5	1	
11425	04/17/23	Chelsea	OK	36.5	-95.4	1	
11426	04/17/23	Driftwood	TX	30.1	-98	2	
11427	04/17/23	Driftwood	TX	30.1	-98	1	
11428	04/17/23	Spring Branch	TX	29.9	-98.5	1	
11429	04/17/23	Montgomery	TX	30.4	-95.8	9	
11430	04/17/23	Montgomery	TX	30.4	-95.8	1	
11431	04/17/23	Farmington	MO	37.7	-90.4	1	
11432	04/17/23	Calera	OK	33.9	-96.4	1	
11433	04/17/23	Tulsa	OK	36.2	-96	1	
11434	04/16/23	Goessel	KS	38.2	-97.3	1	
11435	04/16/23	West Palm Beach	FL	26.8	-80	1	
11436	04/16/23	Gause	TX	30.7	-96.7	3	
11437	04/16/23	Farmington	AR	36	-94.2	1	
11438	04/16/23	Driftwood	TX	30.1	-98	10	
11439	04/16/23	Bryan	TX	30.8	-96.3	1	
11440	04/16/23	Canyon Lake	TX	29.9	-98.2	1	
11441	04/16/23	Bryan	TX	30.8	-96.3	1	
11442	04/16/23	Bryan	TX	30.8	-96.3	1	
11443	04/16/23	Bryan	TX	30.8	-96.3	1	
11444	04/16/23	Calera	OK	33.9	-96.4	4	
11445	04/15/23	Gainesville	FL	29.7	-82.4	1	
11446	04/15/23	Youngsville	NC	36	-78.4	4	
11447	04/15/23	Youngsville	NC	36	-78.4	2	
11448	04/15/23	Gause	TX	30.7	-96.7	3	
11449	04/15/23	Mountain View	CA	37.4	-122.1	7	
11450	04/15/23	Howe	OK	35	-94.6	1	
11451	04/15/23	Driftwood	TX	30.1	-98	2	
11452	04/15/23	Joplin	MO	37	-94.6	1	
11453	04/15/23	Springfield	MO	37.2	-93.2	2	
11454	04/15/23	Calera	OK	33.9	-96.4	4	
11455	04/15/23	Morganton	NC	35.8	-81.7	1	
11456	04/14/23	West Palm Beach	FL	26.8	-80	2	
11457	04/14/23	Goodlettsville	TN	36.3	-86.7	1	
11458	04/14/23	Round Rock	TX	30.5	-97.7	1	
11459	04/14/23	Chelsea	OK	36.5	-95.4	2	
11460	04/14/23	Mounds	OK	35.9	-96	1	
11461	04/14/23	Naples	FL	26.2	-81.8	2	
11462	04/14/23	Wake Forest	NC	36	-78.6	1	
11463	04/14/23	Driftwood	TX	30.1	-98	3	
11464	04/14/23	Fayetteville	AR	36.1	-94.1	1	
11465	04/14/23	Houston	TX	29.8	-95.4	1	
11466	04/13/23	Farmington	AR	36	-94.2	2	
11467	04/13/23	Tulsa	OK	36.2	-96	1	
11468	04/13/23	Jacksonville	FL	30.3	-81.5	1	
11469	04/13/23	Attila	IL	37.8	-88.8	1	
11470	04/13/23	Healdton	OK	34.2	-97.5	1	
11471	04/13/23	Midlothian	TX	32.5	-97	2	
11472	04/13/23	Montgomery	TX	30.4	-95.8	16	
11473	04/13/23	Seguin	TX	29.5	-98	6	
11474	04/13/23	Driftwood	TX	30.1	-98	4	
11475	04/13/23	Ozark	AR	35.4	-93.8	3	
11476	04/13/23	Calera	OK	33.9	-96.4	2	
11477	04/13/23	Houston	TX	29.8	-95.4	2	
11478	04/12/23	Farmington	AR	36	-94.2	1	
11479	04/12/23	Nashville	TN	36.1	-86.7	1	
11480	04/12/23	Wellington	FL	26.7	-80.3	1	
11481	04/12/23	Foss	OK	35.4	-99.2	3	
11482	04/12/23	Ooltewah	TN	35.1	-85.1	1	
11483	04/12/23	Signal Mountain	TN	35.1	-85.3	1	
11484	04/12/23	Seguin	TX	29.5	-98	1	
11485	04/12/23	Chelsea	OK	36.5	-95.4	1	
11486	04/12/23	Guy	TX	29.3	-95.8	1	
11487	04/12/23	Canyon Lake	TX	29.9	-98.2	1	
11488	04/12/23	Mansfield	TX	32.6	-97.1	1	
11489	04/12/23	Claremore	OK	36.4	-95.6	4	
11490	04/12/23	Howe	OK	35	-94.6	2	
11491	04/12/23	Claremore	OK	36.4	-95.6	1	
11492	04/12/23	Mammoth Spring	AR	36.5	-91.5	2	
11493	04/12/23	Nashville	TN	36.1	-86.9	1	
11494	04/12/23	Driftwood	TX	30.1	-98	8	
11495	04/12/23	Calera	OK	33.9	-96.4	1	
11496	04/12/23	Houston	TX	29.7	-95.4	1	
11497	04/11/23	Farmington	AR	36	-94.2	1	
11498	04/11/23	Rockport	TX	28.2	-97	1	
11499	04/11/23	West Palm Beach	FL	26.8	-80	1	
11500	04/11/23	Dublin	TX	32.1	-98.4	1	
11501	04/11/23	Hitchcock	TX	29.3	-94.9	1	
11502	04/11/23	Chattanooga	TN	35.1	-85.3	1	
11503	04/11/23	Glenpool	OK	36	-96	2	
11504	04/11/23	Tulsa	OK	36.2	-96	2	
11505	04/11/23	Mounds	OK	35.9	-95.9	3	
11506	04/11/23	Rockport	TX	28.2	-97	1	
11507	04/11/23	Driftwood	TX	30.1	-98	1	
11508	04/11/23	Tulsa	OK	36	-95.9	2	
11509	04/11/23	Montgomery	TX	30.4	-95.8	6	
11510	04/11/23	Alvin	TX	29.4	-95.2	1	
11511	04/11/23	Little Rock	AR	34.7	-92.3	1	
11512	04/11/23	Calera	OK	33.9	-96.4	2	
11513	04/11/23	Country Club Estates	GA	31.2	-81.4	6	
11514	04/11/23	Hempstead	TX	30.2	-96.1	1	
11515	04/10/23	Athens	TN	35.4	-84.6	1	
11516	04/10/23	Gainesville	FL	29.7	-82.4	2	
11517	04/10/23	Fayetteville	AR	36.1	-94.2	2	
11518	04/10/23	Plano	TX	33.1	-96.8	1	
11519	04/10/23	Fayetteville	AR	36.1	-94.2	2	
11520	04/10/23	Dallas	TX	32.7	-96.8	1	
11521	04/10/23	Mounds	OK	35.9	-96	3	
11522	04/10/23	Montgomery	TX	30.4	-95.8	4	
11523	04/10/23	Gause	TX	30.7	-96.7	1	
11524	04/10/23	Fayetteville	AR	36.1	-94.2	1	
11525	04/10/23	Driftwood	TX	30.1	-98	1	
11526	04/10/23	Driftwood	TX	30.1	-98	1	
11527	04/10/23	Clemson	SC	34.7	-82.8	1	
11528	04/10/23	Raymond	MS	32.3	-90.4	1	
11529	04/10/23	Hartselle	AL	34.4	-86.9	1	
11530	04/09/23	Fort Worth	TX	32.8	-97.3	1	
11531	04/09/23	Midwest City	OK	35.5	-97.4	1	
11532	04/09/23	Francitas	TX	28.8	-96.3	1	
11533	04/09/23	Friendsville	TN	35.8	-84.1	1	
11534	04/09/23	Bartlesville	OK	36.9	-96	1	
11535	04/09/23	Fayetteville	AR	36.1	-94.1	2	
11536	04/09/23	Fayetteville	AR	36.1	-94.1	1	
11537	04/09/23	Chelsea	OK	36.5	-95.4	1	
11538	04/09/23	Broken Arrow	OK	36.1	-95.7	3	
11539	04/09/23	Ozark	AR	35.4	-93.8	2	
11540	04/09/23	Ozark	AR	35.6	-93.9	1	
11541	04/09/23	Montgomery	TX	30.4	-95.8	6	
11542	04/09/23	Ashland City	TN	36.3	-87.1	1	
11543	04/09/23	Houston	TX	29.8	-95.4	1	
11544	04/09/23	Cleburne	TX	32.3	-97.6	19	
11545	04/09/23	Tahlequah	OK	35.9	-95	1	
11546	04/09/23	Tulsa	OK	36.1	-95.9	1	
11547	04/09/23	Fort Worth	TX	32.7	-97.3	1	
11548	04/09/23	Mansfield	TX	32.6	-97.1	1	
11549	04/08/23	Frisco	TX	33.2	-96.8	1	
11550	04/08/23	Fayetteville	AR	36.1	-94.2	1	
11551	04/08/23	Howe	OK	35	-94.6	1	
11552	04/08/23	Fayetteville	AR	36.1	-94.2	1	
11553	04/08/23	Glendora	CA	34.1	-117.9	1	
11554	04/08/23	Broken Arrow	OK	36	-95.7	1	
11555	04/08/23	New Orleans	LA	29.9	-90.1	1	
11556	04/08/23	Ennis	TX	32.3	-96.7	1	
11557	04/08/23	West Palm Beach	FL	26.8	-80	1	
11558	04/08/23	Sherman	TX	33.7	-96.6	2	
11559	04/08/23	Bethel Acres	OK	35.3	-97	1	
11560	04/08/23	Driftwood	TX	30.1	-98	1	
11561	04/08/23	Flower Mound	TX	33	-97.1	1	
11562	04/08/23	Ozark	AR	35.4	-93.8	2	
11563	04/08/23	Oklahoma City	OK	35.5	-97.6	1	
11564	04/08/23	Houston	TX	29.7	-95.4	1	
11565	04/08/23	Calera	OK	33.9	-96.4	2	
11566	04/08/23	Oklahoma City	OK	35.5	-97.5	1	
11567	04/07/23	Muskogee	OK	35.8	-95.4	1	
11568	04/07/23	Venice	FL	27	-82.4	1	
11569	04/07/23	Norman	OK	35.2	-97.4	1	
11570	04/07/23	Tahlequah	OK	35.9	-95	1	
11571	04/07/23	Mounds	OK	35.9	-95.9	3	
11572	04/07/23	Summerfield	FL	29	-82	2	
11573	04/07/23	Ozark	AR	35.4	-93.8	2	
11574	04/07/23	Calera	OK	33.9	-96.4	2	
11575	04/07/23	Oklahoma City	OK	35.5	-97.5	1	
11576	04/06/23	Jacksonville	FL	30.3	-81.7	3	
11577	04/06/23	Ooltewah	TN	35.1	-85.1	1	
11578	04/06/23	West Palm Beach	FL	26.8	-80	2	
11579	04/06/23	Palmarejo	PR	18.3	-66.3	1	
11580	04/06/23	Chattanooga	TN	35	-85.4	1	
11581	04/06/23	Norman	OK	35.2	-97.5	1	
11582	04/06/23	Poway	CA	33	-117	1	
11583	04/06/23	Santa Cruz	CA	37	-122	3	
11584	04/06/23	Tulsa	OK	36.1	-96	1	
11585	04/06/23	Calera	OK	33.9	-96.4	4	
11586	04/05/23	New Market	TN	36.1	-83.6	1	
11587	04/05/23	Francitas	TX	28.8	-96.3	1	
11588	04/05/23	Pipe Creek	TX	29.7	-98.9	3	
11589	04/05/23	Whitesburg	GA	33.5	-84.9	1	
11590	04/05/23	Jefferson	GA	34.1	-83.6	1	
11591	04/05/23	Palmarejo	PR	18.3	-66.3	1	
11592	04/05/23	Calera	OK	33.9	-96.4	3	
11593	04/05/23	Arlington	TX	32.7	-97.2	1	
11594	04/04/23	Winter Haven	FL	28.1	-81.7	1	
11595	04/04/23	Bryan	TX	30.7	-96.3	1	
11596	04/04/23	Tulsa	OK	36	-95.9	1	
11597	04/04/23	Madison	AL	34.7	-86.7	1	
11598	04/04/23	Lawton	OK	34.6	-98.3	2	
11599	04/04/23	Hominy	OK	36.4	-96.4	2	
11600	04/04/23	Driftwood	TX	30.1	-98	2	
11601	04/04/23	Chelsea	OK	36.5	-95.4	1	
11602	04/04/23	Montgomery	TX	30.4	-95.8	12	
11603	04/04/23	Mulberry	AR	35.5	-94	2	
11604	04/04/23	New Orleans	LA	29.9	-90.1	1	
11605	04/04/23	Tulsa	OK	36	-95.9	1	
11606	04/04/23	Jenks	OK	36	-96	1	
11607	04/04/23	Jermyn	TX	33.3	-98.4	3	
11608	04/04/23	New Bern	NC	35	-77	1	
11609	04/03/23	Francitas	TX	28.8	-96.3	2	
11610	04/03/23	West Palm Beach	FL	26.8	-80	1	
11611	04/03/23	Wellington	FL	26.7	-80.3	1	
11612	04/03/23	Howe	OK	35	-94.6	1	
11613	04/03/23	Blanchard	OK	35.2	-97.7	1	
11614	04/03/23	Kurten	TX	30.8	-96.3	1	
11615	04/03/23	Mansfield	TX	32.6	-97.1	5	
11616	04/03/23	North Beach	FL	27.8	-80.4	1	
11617	04/03/23	Driftwood	TX	30.1	-98	4	
11618	04/03/23	Oklahoma City	OK	35.5	-97.6	1	
11619	04/03/23	Driftwood	TX	30.1	-98	1	
11620	04/03/23	Comfort	TX	30	-98.9	2	
11621	04/03/23	Bay St Louis	MS	30.3	-89.3	1	
11622	04/03/23	Midlothian	TX	32.5	-97	2	
11623	04/03/23	Palmarejo	PR	18.3	-66.3	1	
11624	04/03/23	Rogersville	MO	37.1	-93.1	1	
11625	04/03/23	Springfield	MO	37.2	-93.3	1	
11626	04/03/23	Dallas	TX	32.7	-96.8	2	
11627	04/03/23	Mcveytown	PA	40.5	-77.8	0	
11628	04/02/23	Covington	LA	30.5	-90.2	1	
11629	04/02/23	Driftwood	TX	30.1	-98	5	
11630	04/02/23	Driftwood	TX	30.1	-98	2	
11631	04/02/23	Howe	OK	35	-94.6	1	
11632	04/02/23	Bryan	TX	30.8	-96.3	1	
11633	04/02/23	Wixon Valley	TX	30.8	-96.2	3	
11634	04/02/23	Ooltewah	TN	35.1	-85.1	1	
11635	04/02/23	Burton	TX	30.3	-96.6	6	
11636	04/02/23	Kralendijk	Bonaire	12.1	-68.3	1	
11637	04/02/23	Naples	FL	26	-81.7	1	
11638	04/02/23	Palmarejo	PR	18.3	-66.3	1	
11639	04/01/23	Marble Falls	TX	30.6	-98.2	2	
11640	04/01/23	Atlanta	GA	33.9	-84.2	1	
11641	04/01/23	Seguin	TX	29.5	-98	1	
11642	04/01/23	Canyon	TX	35	-101.9	3	
11643	04/01/23	Driftwood	TX	30.1	-98	18	
11644	04/01/23	Richardson	TX	33	-96.8	1	
11645	04/01/23	Dallas	TX	32.8	-96.8	1	
11646	04/01/23	Crawfordville	FL	30.3	-84.2	1	
11647	04/01/23	Arlington	TX	32.8	-97.1	1	
11648	04/01/23	Montgomery	TX	30.4	-95.8	16	
11649	04/01/23	Huntington Beach	CA	33.7	-118	1	
11650	04/01/23	Crane	TX	31.4	-102.5	4	
11651	04/01/23	Palmarejo	PR	18.3	-66.3	1	
11652	04/01/23	Houston	TX	29.7	-95.4	1	
11653	03/31/23	Fernandina Beach	FL	30.6	-81.5	1	
11654	03/31/23	Winter Haven	FL	28.1	-81.7	2	
11655	03/31/23	Gause	TX	30.7	-96.7	2	
11656	03/31/23	Driftwood	TX	30.1	-98	8	
11657	03/31/23	West Palm Beach	FL	26.8	-80	1	
11658	03/31/23	Baywood-Los Osos	CA	35.3	-120.8	1	
11659	03/31/23	Marco Island	FL	25.9	-81.6	1	
11660	03/31/23	Palmarejo	PR	18.3	-66.3	1	
11661	03/30/23	Venice	FL	27	-82.4	1	
11662	03/30/23	Seabrook	TX	29.6	-95	2	
11663	03/30/23	Cairo	GA	30.8	-84.2	1	
11664	03/30/23	Francitas	TX	28.8	-96.3	1	
11665	03/30/23	Bay St Louis	MS	30.3	-89.3	2	
11666	03/30/23	Montgomery	TX	30.4	-95.8	6	
11667	03/30/23	Edinburg	TX	26.3	-98.2	1	
11668	03/29/23	New Port Richey	FL	28.2	-82.7	1	
11669	03/29/23	Plantation	FL	27	-82.4	1	
11670	03/29/23	Venice	FL	27	-82.4	3	
11671	03/29/23	Tarpon Springs	FL	28.2	-82.8	5	
11672	03/29/23	Kurten	TX	30.8	-96.3	1	
11673	03/29/23	Driftwood	TX	30.1	-98	1	
11674	03/29/23	Palmarejo	PR	18.3	-66.3	1	
11675	03/29/23	Plantation	FL	27	-82.4	1	
11676	03/28/23	Fort Worth	TX	32.8	-97.3	2	
11677	03/28/23	Fulton	TX	28.1	-97	1	
11678	03/28/23	Houston	TX	29.8	-95.6	1	
11679	03/28/23	Plantation	FL	27	-82.4	1	
11680	03/28/23	Wetumpka	AL	32.5	-86.2	1	
11681	03/28/23	Covington	LA	30.5	-90.2	1	
11682	03/28/23	Plano	TX	33	-96.8	1	
11683	03/28/23	Sun City	AZ	33.6	-112.3	1	
11684	03/28/23	Canyon Lake	TX	29.9	-98.3	1	
11685	03/28/23	Lafayette	LA	30.2	-92.1	1	
11686	03/28/23	Yazoo City	MS	32.9	-90.4	2	
11687	03/28/23	Navarre	FL	30.4	-86.9	2	
11688	03/28/23	Palmarejo	PR	18.3	-66.3	1	
11689	03/28/23	Burbank	CA	34.2	-118.3	1	
11690	03/28/23	Plantation	FL	27	-82.4	1	
11691	03/27/23	Blairsville	GA	35	-84.1	1	
11692	03/27/23	Dallas	TX	32.8	-96.8	1	
11693	03/27/23	Bryan	TX	30.8	-96.3	1	
11694	03/27/23	Dallas	TX	32.8	-96.8	1	
11695	03/27/23	Miami	FL	25.7	-80.2	1	
11696	03/27/23	Gause	TX	30.7	-96.7	1	
11697	03/27/23	Gulf Shores	AL	30.2	-87.7	1	
11698	03/27/23	Plant City	FL	28.1	-82.2	2	
11699	03/27/23	Driftwood	TX	30.1	-98	6	
11700	03/27/23	Killeen	TX	31	-97.8	3	
11701	03/27/23	Midlothian	TX	32.5	-97	1	
11702	03/27/23	Midlothian	TX	32.5	-97	1	
11703	03/27/23	Montgomery	TX	30.4	-95.8	11	
11704	03/27/23	Edinburg	TX	26.3	-98.2	1	
11705	03/26/23	Burnet	TX	30.9	-98.4	1	
11706	03/26/23	Gainesville	FL	29.7	-82.4	1	
11707	03/26/23	Chula Vista	CA	32.7	-116.9	1	
11708	03/26/23	Gause	TX	30.7	-96.7	2	
11709	03/26/23	Mesquite	TX	32.8	-96.6	1	
11710	03/26/23	Bonita Springs	FL	26.4	-81.7	1	
11711	03/26/23	Driftwood	TX	30.1	-98	3	
11712	03/26/23	Driftwood	TX	30.1	-98	3	
11713	03/26/23	Ramona	CA	33.1	-116.8	1	
11714	03/26/23	Cd Victoria	TAM	23.7	-99.1	10	
11715	03/26/23	Greenwood	SC	34.3	-82.1	1	
11716	03/26/23	Palmarejo	PR	18.3	-66.3	1	
11717	03/25/23	Mineola	TX	32.7	-95.5	1	
11718	03/25/23	Santa Fe	TX	29.4	-95.1	1	
11719	03/25/23	Tavernier	FL	25	-80.5	1	
11720	03/25/23	Austin	TX	30.3	-97.7	1	
11721	03/25/23	Richardson	TX	32.9	-96.7	2	
11722	03/25/23	Wellington	FL	26.7	-80.3	1	
11723	03/25/23	Spicewood	TX	30.5	-98.2	2	
11724	03/25/23	Los Angeles	CA	34.2	-118.5	1	
11725	03/25/23	Driftwood	TX	30.1	-98	7	
11726	03/25/23	Driftwood	TX	30.1	-98	2	
11727	03/25/23	DeSoto	TX	32.6	-96.9	4	
11728	03/25/23	Montgomery	TX	30.4	-95.8	15	
11729	03/25/23	Senoia	GA	33.3	-84.5	2	
11730	03/25/23	Houston	TX	29.7	-95.4	1	
11731	03/25/23	La Nigua	SLP	22.6	-99.4	40	
11732	03/25/23	Canyon Lake	TX	29.9	-98.2	2	
11733	03/25/23	Hattiesburg	MS	31.3	-89.3	1	
11734	03/24/23	Venice	FL	27.1	-82.3	2	
11735	03/24/23	Midlothian	TX	32.5	-97	2	
11736	03/24/23	Midlothian	TX	32.5	-97	2	
11737	03/24/23	Prairieville	TX	32.5	-96.1	1	
11738	03/24/23	The Villages	FL	28.9	-82	2	
11739	03/24/23	St. Petersburg	FL	27.8	-82.7	8	
11740	03/24/23	Weimar	TX	29.7	-96.8	4	
11741	03/24/23	Foley	AL	30.4	-87.7	1	
11742	03/24/23	Killeen	TX	31	-97.8	1	
11743	03/23/23	Ferris	TX	32.5	-96.6	1	
11744	03/23/23	Bryan	TX	30.8	-96.3	1	
11745	03/23/23	Bryan	TX	30.8	-96.2	1	
11746	03/23/23	Kurten	TX	30.8	-96.3	1	
11747	03/23/23	Midlothian	TX	32.5	-97	1	
11748	03/23/23	Gause	TX	30.7	-96.7	3	
11749	03/23/23	Allen	TX	33.1	-96.7	1	
11750	03/23/23	Kerrville	TX	30.1	-99.1	1	
11751	03/23/23	Mineola	TX	32.7	-95.5	1	
11752	03/23/23	Midlothian	TX	32.5	-97	2	
11753	03/23/23	Midlothian	TX	32.5	-97	1	
11754	03/23/23	Kingsland	TX	30.7	-98.5	1	
11755	03/23/23	Driftwood	TX	30.1	-98	3	
11756	03/23/23	Driftwood	TX	30.1	-98	1	
11757	03/23/23	Driftwood	TX	30.1	-98	1	
11758	03/23/23	Wellington	FL	26.7	-80.3	1	
11759	03/23/23	Bay St Louis	MS	30.3	-89.3	1	
11760	03/23/23	Montgomery	TX	30.4	-95.8	8	
11761	03/22/23	Nokomis	FL	27.1	-82.4	2	
11762	03/22/23	Florence	MS	32.1	-90.2	1	
11763	03/22/23	New Port Richey	FL	28.2	-82.7	1	
11764	03/22/23	Waco	TX	31.5	-97.3	1	
11765	03/22/23	Marble Falls	TX	30.6	-98.2	2	
11766	03/22/23	Marble Falls	TX	30.6	-98.2	1	
11767	03/22/23	Driftwood	TX	30.1	-98	2	
11768	03/22/23	Montgomery	TX	30.4	-95.8	7	
11769	03/22/23	Marble Falls	TX	30.6	-98.2	1	
11770	03/21/23	Rule	TX	33.2	-99.9	10	
11771	03/21/23	Spanish Fort	AL	30.7	-87.9	2	
11772	03/21/23	Montgomery	TX	30.4	-95.8	4	
11773	03/21/23	Driftwood	TX	30.1	-98	1	
11774	03/21/23	Palmarejo	PR	18.3	-66.3	1	
11775	03/20/23	Edinburg	TX	26.3	-98.2	1	
11776	03/20/23	Fort Myers	FL	26.6	-81.8	10	
11777	03/20/23	Palmarejo	PR	18.3	-66.3	1	
11778	03/20/23	Bonita Springs	FL	26.3	-81.8	1	
11779	03/20/23	Arcadia	FL	27.2	-81.9	1	
11780	03/19/23	Houston	TX	29.7	-95.4	1	
11781	03/19/23	Pflugerville	TX	30.5	-97.6	2	
11782	03/19/23	Montgomery	TX	30.4	-95.8	5	
11783	03/19/23	Driftwood	TX	30.1	-98	3	
11784	03/18/23	Oxnard	CA	34.2	-119.2	1	
11785	03/18/23	Bend	TX	31	-98.5	3	
11786	03/18/23	Palmarejo	PR	18.3	-66.3	1	
11787	03/17/23	Venice	FL	27	-82.4	1	
11788	03/17/23	Fernandina Beach	FL	30.7	-81.4	1	
11789	03/17/23	Venice	FL	27	-82.4	1	
11790	03/17/23	Alameda	CA	37.8	-122.2	1	
11791	03/17/23	Ocean Springs	MS	30.4	-88.8	1	
11792	03/17/23	Monterey	CA	36.4	-121.9	1	
11793	03/17/23	Palmarejo	PR	18.3	-66.3	1	
11794	03/16/23	Wellington	FL	26.7	-80.3	1	
11795	03/16/23	Niceville	FL	30.5	-86.4	1	
11796	03/16/23	Summerfield	FL	29	-82	2	
11797	03/16/23	Gulf Shores	AL	30.2	-88	4	
11798	03/16/23	Wimberley	TX	30	-98.1	2	
11799	03/16/23	Edinburg	TX	26.3	-98.2	1	
11800	03/16/23	Palmarejo	PR	18.3	-66.3	2	
11801	03/15/23	Destin	FL	30.4	-86.4	1	
11802	03/15/23	Alameda	CA	37.8	-122.3	2	
11803	03/15/23	Dallas	TX	32.8	-96.8	1	
11804	03/15/23	Dauphin Island	AL	30.3	-88.1	2	
11805	03/15/23	Montgomery	TX	30.4	-95.8	5	
11806	03/15/23	Houston	TX	29.7	-95.4	1	
11807	03/15/23	Gulfport	MS	30.4	-89.1	1	
11808	03/15/23	Driftwood	TX	30.1	-98	1	
11809	03/15/23	Palmarejo	PR	18.3	-66.3	1	
11810	03/14/23	West Palm Beach	FL	26.8	-80	1	
11811	03/14/23	Orange Beach	AL	30.3	-87.6	1	
11812	03/14/23	Sarasota	FL	27.2	-82.5	1	
11813	03/14/23	Summerfield	FL	29	-82	1	
11814	03/14/23	Phoenix	AZ	33.5	-112	1	
11815	03/14/23	Alpine	TX	30.3	-103.6	1	
11816	03/14/23	Montgomery	TX	30.4	-95.8	6	
11817	03/14/23	Houston	TX	29.7	-95.4	1	
11818	03/14/23	Palmarejo	PR	18.3	-66.3	1	
11819	03/13/23	Mansfield	TX	32.6	-97.1	1	
11820	03/13/23	Gause	TX	30.7	-96.7	1	
11821	03/13/23	Bay St Louis	MS	30.3	-89.3	1	
11822	03/13/23	Meadowlakes	TX	30.6	-98.1	3	
11823	03/13/23	Tustin	CA	33.7	-117.8	1	
11824	03/13/23	Palmarejo	PR	18.3	-66.3	1	
11825	03/13/23	Driftwood	TX	30.1	-98	2	
11826	03/12/23	Austin	TX	30.4	-97.7	1	
11827	03/12/23	Christoval	TX	31.2	-100.5	1	
11828	03/12/23	Bay St Louis	MS	30.3	-89.3	1	
11829	03/12/23	Ventura	CA	34.3	-119.2	1	
11830	03/12/23	Slidell	LA	30.3	-89.7	1	
11831	03/12/23	Gainesville	FL	29.7	-82.4	1	
11832	03/12/23	New Iberia	LA	30	-91.8	1	
11833	03/12/23	Palm Springs	CA	33.8	-116.5	1	
11834	03/12/23	Driftwood	TX	30.1	-98	3	
11835	03/12/23	Montgomery	TX	30.4	-95.8	10	
11836	03/12/23	Blanco	TX	30	-98.3	3	
11837	03/12/23	Spring Branch	TX	29.8	-98.4	1	
11838	03/12/23	New Orleans	LA	30	-90.1	1	
11839	03/12/23	Driftwood	TX	30.1	-98	2	
11840	03/12/23	Palmarejo	PR	18.3	-66.3	1	
11841	03/11/23	Venice	FL	27	-82.4	1	
11842	03/11/23	Bay St Louis	MS	30.3	-89.3	1	
11843	03/11/23	St Simons Island	GA	31.2	-81.4	1	
11844	03/11/23	Jacksonville	FL	30.3	-81.5	1	
11845	03/11/23	Alpine	TX	30.3	-103.6	1	
11846	03/11/23	Mansfield	TX	32.6	-97.1	1	
11847	03/11/23	Venice	FL	27.1	-82.4	1	
11848	03/11/23	Stuart	FL	27.2	-80.2	1	
11849	03/11/23	New Iberia	LA	30	-91.8	1	
11850	03/11/23	Cypress	TX	30	-95.7	4	
11851	03/11/23	Driftwood	TX	30.1	-98	3	
11852	03/11/23	Palmarejo	PR	18.3	-66.3	2	
11853	03/11/23	San Luis	GUA	20.2	-100.7	10	
11854	03/10/23	Dauphin Island	AL	30.2	-88.1	1	
11855	03/10/23	Fernandina Beach	FL	30.6	-81.4	1	
11856	03/10/23	Boerne	TX	29.8	-98.7	1	
11857	03/10/23	Rockport	TX	28.1	-97	1	
11858	03/10/23	Frelsburg	TX	29.9	-96.6	1	
11859	03/10/23	Missouri City	TX	29.6	-95.6	1	
11860	03/10/23	Dauphin Island	AL	30.2	-88.1	1	
11861	03/10/23	Spring Branch	TX	29.9	-98.5	13	
11862	03/10/23	Driftwood	TX	30.1	-98	2	
11863	03/10/23	Palmarejo	PR	18.3	-66.3	1	
11864	03/09/23	West Palm Beach	FL	26.8	-80	1	
11865	03/09/23	Killeen	TX	31	-97.8	6	
11866	03/09/23	Driftwood	TX	30.1	-98	2	
11867	03/09/23	Montgomery	TX	30.4	-95.8	10	
11868	03/09/23	Palmarejo	PR	18.3	-66.3	1	
11869	03/08/23	Houston	TX	29.8	-95.4	1	
11870	03/08/23	West Palm Beach	FL	26.8	-80	1	
11871	03/08/23	Weimar	TX	29.7	-96.8	1	
11872	03/08/23	St. Petersburg	FL	27.7	-82.7	4	
11873	03/08/23	New Iberia	LA	30	-91.8	1	
11874	03/08/23	Canyon Lake	TX	29.9	-98.3	1	
11875	03/08/23	Pensacola	FL	30.4	-87.2	1	
11876	03/08/23	Gulf Shores	AL	30.2	-87.7	2	
11877	03/08/23	Dauphin Island	AL	30.2	-88.1	1	
11878	03/08/23	Montgomery	TX	30.4	-95.8	8	
11879	03/08/23	Driftwood	TX	30.1	-98	1	
11880	03/08/23	Palmarejo	PR	18.3	-66.3	2	
11881	03/07/23	Kingsland	GA	30.8	-81.6	1	
11882	03/07/23	West Palm Beach	FL	26.8	-80	1	
11883	03/07/23	Orlando	FL	28.6	-81.5	5	
11884	03/07/23	The Villages	FL	28.9	-82	1	
11885	03/07/23	Summerfield	FL	29	-82	1	
11886	03/07/23	Houston	TX	29.8	-95.4	1	
11887	03/07/23	Sarasota	FL	27.4	-82.6	1	
11888	03/07/23	Weimar	TX	29.7	-96.8	1	
11889	03/07/23	Montgomery	TX	30.4	-95.8	5	
11890	03/07/23	Driftwood	TX	30.1	-98	2	
11891	03/07/23	Palmarejo	PR	18.3	-66.3	1	
11892	03/06/23	Harlingen	TX	26.2	-97.7	2	
