Date,Town,State/Province,Latitude,Longitude,Number,Image
3782,09/08/14,St. Ignace,MI,45.9,-84.7,2
3783,09/08/14,Chatham,ON,42.4,-82.2,2
3784,09/08/14,Statham,GA,34,-83.6,1
3785,09/08/14,Alsip,IL,41.7,-87.7,1
3786,09/08/14,Stratford,ON,43.4,-81,3
3787,09/08/14,Stratford,ON,43.4,-81,3
3788,09/08/14,Arcade,NY,42.6,-78.4,2
3789,09/08/14,West Amherst,NY,43,-78.8,1
3790,09/08/14,Saint Catharines,ON,43.2,-79.2,2
3791,09/08/14,LYNDHURST,OH,41.5,-81.6,2
3792,09/08/14,Spring Hill,TN,35.8,-86.9,1
3793,09/08/14,Rochester,NY,43.2,-77.6,4
3794,09/08/14,Halstead,KS,38,-97.5,2
3795,09/08/14,Le Roy,NY,43,-78,1
3796,09/08/14,Rockland,ME,44.1,-69.1,2
3797,09/08/14,North Java,NY,42.7,-78.3,1
3798,09/08/14,Lyons,NE,42,-96.5,12
3799,09/08/14,Warren,ME,44.1,-69.2,1
3800,09/08/14,Omaha,NE,41.3,-95.9,1
3801,09/08/14,Isle of Palms,SC,32.8,-79.8,2
3802,09/08/14,Chicago,IL,41.9,-87.6,4
3803,09/08/14,Deep Gap,NC,36.2,-81.5,1
3804,09/08/14,Oneonta,AL,33.9,-86.5,1
3805,09/08/14,Maidstone,ON,42.2,-82.9,1
3806,09/08/14,State College,PA,40.8,-77.8,1
3807,09/08/14,clayton,NY,44.2,-76.1,5
3808,09/08/14,Muskegon,MI,43.2,-86.2,17
3809,09/08/14,Saxtons River,VT,43.1,-72.5,1
3810,09/08/14,Atlantic City,NJ,39.4,-74.4,1
3811,09/08/14,MEMPHIS,TN,35,-89.9,4
3812,09/08/14,Irondequoit,NY,43.2,-77.5,2
3813,09/07/14,Holly Springs,NC,35.6,-78.9,1
3814,09/07/14,Selfridge Air National guard Base,MI,42.6,-82.8,1
3815,09/07/14,Keysville,VA,37,-78.5,1
3816,09/07/14,Pointe Claire,QC,45.5,-73.8,1
3817,09/07/14,District of Muskoka,ON,45.2,-79.3,1
3818,09/07/14,Folsom,CA,38.7,-121.1,1
3819,09/07/14,Richelieu,QC,45.5,-73.3,2
3820,09/07/14,Brampton,ON,43.7,-79.8,1
3821,09/07/14,Aylmer,QC,45.4,-75.8,1
3822,09/07/14,Lancaster,PA,40.1,-76.3,1
3823,09/07/14,Syracuse,NY,43,-76.2,1
3824,09/07/14,Montreal,QC,45.5,-73.6,1
3825,09/07/14,Georgetown,OH,38.9,-83.9,1
3826,09/07/14,willis,TX,30.4,-95.5,1
3827,09/07/14,White river jct,VT,43.6,-72.3,1
3828,09/07/14,Chanhassen,MN,44.9,-93.5,4
3829,09/07/14,OFallon,MO,38.8,-90.7,1
3830,09/07/14,Newburgh,IN,38,-87.4,2
3831,09/07/14,"east boothbay, maine",ME,39,-84.6,1
3832,09/07/14,Columbus,OH,40.1,-83,1
3833,09/07/14,Harrisville,MI,44.6,-83.4,39
3834,09/07/14,Granville,NY,43.3,-73.3,1
3835,09/07/14,Chattanooga,TN,35,-85.2,2
3836,09/07/14,glastonbury,CT,41.7,-72.5,1
3837,09/07/14,Gulnare,CO,37.3,-104.7,6
3838,09/07/14,Mendon,NY,43,-77.5,1
3839,09/07/14,Hinchinbrooke,QC,45.1,-74.1,1
3840,09/07/14,Hinchinbrooke,QC,45.1,-74.1,1
3841,09/07/14,Hinchinbrooke,QC,45.1,-74.1,2
3842,09/07/14,Bridgetown,MO,38.7,-90.3,1
3843,09/07/14,Saint Catharines,ON,43.2,-79.2,6
3844,09/07/14,Eckerty,IN,38.3,-86.6,2
3845,09/07/14,Graham,TX,33.1,-98.6,2
3846,09/07/14,Newburgh,IN,38,-87.4,1
3847,09/07/14,ELMIRA,MI,45,-84.9,4
3848,09/07/14,Garland,TX,32.9,-96.6,1
3849,09/07/14,north liberty,IN,41.6,-86.4,1
3850,09/07/14,Slate Hill,NY,41.5,-74.4,1
3851,09/07/14,Elsah,IL,39,-90.4,1
3852,09/07/14,Minneapolis,MN,45,-93.3,4
3853,09/07/14,Monona,IA,43.1,-91.4,5
3854,09/07/14,Houston,TX,29.8,-95.4,3
3855,09/07/14,Leawood,KS,39,-94.6,1
3856,09/07/14,Lakeville,MN,44.6,-93.2,3
3857,09/07/14,Grant,WI,44.3,-89.7,7
3858,09/07/14,Alexandria Bay,NY,44.3,-75.9,1
3859,09/07/14,La Crosse,WI,43.8,-91.2,1
3860,09/07/14,Lanesboro,MN,43.7,-92,3
3861,09/07/14,El Dorado,CA,38.6,-120.9,2
3862,09/07/14,Goderich,ON,43.8,-81.7,12
3863,09/07/14,Ottawa,ON,45.3,-75.8,1
3864,09/07/14,Cameron,TX,30.8,-97,2
3865,09/07/14,Stratford,CT,41.2,-73.1,2
3866,09/07/14,Chantilly,VA,38.9,-77.5,1
3867,09/07/14,Springfield,MO,37.2,-93.3,3
3868,09/07/14,Great Bend,KS,38.4,-98.8,3
3869,09/07/14,Lyndhurst,NJ,40.8,-74.1,3
3870,09/07/14,Midhurst,ON,44.5,-79.7,3
3871,09/07/14,Franklin,LA,29.8,-91.5,1
3872,09/07/14,Apple Valley,MN,44.8,-93.2,2
3873,09/07/14,Chatham,ON,42.4,-82.2,3
3874,09/07/14,cape girardeau,MO,37.3,-89.6,1
3875,09/07/14,Kitchener,ON,43.5,-80.5,2
3876,09/07/14,Delhi,NY,42.2,-75,1
3877,09/07/14,DeLancey,NY,42.2,-75,1
3878,09/07/14,Charlotte,VT,44.3,-73.2,2
3879,09/07/14,Mackinaw City,MI,45.7,-84.7,3
3880,09/07/14,Nepean,ON,45.3,-75.9,1
3881,09/07/14,Fremont,NE,41.5,-96.5,1
3882,09/07/14,Honolulu,HI,21.3,-157.8,1
3883,09/07/14,Woodlawn,ON,45.4,-76.1,1
3884,09/07/14,Hadley,NY,43.3,-74,2
3885,09/07/14,Robert Moses Beach Babylon,NY,40.6,-73.3,56
3886,09/07/14,Watertown,MA,42.4,-71.2,1
3887,09/07/14,new market,TN,36.1,-83.6,1
3888,09/07/14,Stratford,ON,43.4,-81,2
3889,09/07/14,Searsport,ME,44.5,-68.9,2
3890,09/07/14,Waukee,IA,41.6,-93.9,5
3891,09/07/14,wadena,MN,46.5,-95.1,2
3892,09/07/14,Terre Haute,IN,39.4,-87.4,2
3893,09/07/14,Winnipeg,MB,49.9,-97.1,1
3894,09/07/14,Omaha,NE,41.3,-95.9,1
3895,09/07/14,Congers,NY,41.2,-73.9,1
3896,09/07/14,St-Stanislas-de-Kostka,QC,45.2,-74.1,1
3897,09/07/14,Newberry,FL,29.6,-82.6,3
3898,09/07/14,Lakeville,MN,44.6,-93.2,15
3899,09/07/14,Clute,TX,29.1,-95.4,1
3900,09/07/14,Toronto,ON,43.7,-79.4,3
3901,09/07/14,Toronto,ON,43.7,-79.4,1
3902,09/07/14,Santa Fe,NM,35.8,-106,1
3903,09/07/14,Carmel,IN,40,-86.2,1
3904,09/07/14,Huntertown,IN,41.2,-85.2,1
3905,09/07/14,Pendleton,NY,43.1,-78.7,2
3906,09/07/14,Gualala,CA,38.7,-123.5,2
3907,09/07/14,Barrington,NH,43.2,-71,1
3908,09/07/14,Canandaigua,NY,42.8,-77.3,1
3909,09/07/14,Newark,DE,39.6,-75.7,1
3910,09/07/14,Barrie,ON,44.4,-79.7,1
3911,09/07/14,Williamsburg,VA,37.3,-76.7,1
3912,09/07/14,Ventura,CA,34.3,-119.3,1
3913,09/07/14,Chanhassen,MN,44.9,-93.5,1
3914,09/06/14,Londonderry,NH,42.9,-71.4,1
3915,09/06/14,Belen,NM,34.6,-106.7,9
3916,09/06/14,Searsport,ME,44.5,-68.9,1
3917,09/06/14,Woodlawn,ON,45.4,-76.1,3
3918,09/06/14,Clarkston,MI,42.7,-83.4,1
3919,09/06/14,Woodlawn,ON,45.4,-76.1,1
3920,09/06/14,Georgetown,OH,38.9,-83.9,1
3921,09/06/14,Peterborough,ON,44.6,-78.3,1
3922,09/06/14,Nottingham,NH,43.1,-71.1,1
3923,09/06/14,Blue Island,IL,41.7,-87.7,1
3924,09/06/14,Lancaster,PA,40.1,-76.3,1
3925,09/06/14,Tunbridge,VT,43.9,-72.5,2
3926,09/06/14,Barrington,NH,43.2,-71,2
3927,09/06/14,St. Louis,MO,38.6,-90.2,2
3928,09/06/14,Brookhaven,MS,31.6,-90.5,1
3929,09/06/14,Toronto,ON,43.7,-79.4,2
3930,09/06/14,Sioux Falls,SD,43.5,-96.7,4
3931,09/06/14,Brandon,SD,43.6,-96.6,1
3932,09/06/14,East Brunswick,NJ,40.4,-74.4,1
3933,09/06/14,Sutton,MA,42.1,-71.8,3
3934,09/06/14,Oshawa,ON,43.9,-78.9,30
3935,09/06/14,Parry Sound,ON,45.4,-80,1
3936,09/06/14,Pa Furnace,PA,40.7,-78,3
3937,09/06/14,Aurora,IN,39.1,-85,6
3938,09/06/14,Brazil,IN,39.5,-87.1,1
3939,09/06/14,lovettsville,VA,39.3,-77.6,2
3940,09/06/14,Danville,IL,40.1,-87.6,1
3941,09/06/14,Athens,AL,34.8,-87,1
3942,09/06/14,columbia,MS,31.2,-89.8,1
3943,09/06/14,Chatham,ON,42.4,-82.2,1
3944,09/06/14,Ringgold,GA,34.9,-85.1,1
3945,09/06/14,Stephenville,TX,32.2,-98.2,12
3946,09/06/14,Bluffton,SC,32.2,-80.9,1
3947,09/06/14,Onalaska,WI,43.9,-91.3,1
3948,09/06/14,Barrington,IL,42.2,-88.2,1
3949,09/06/14,Severn Bridge,ON,44.8,-79.3,2
3950,09/06/14,Stratford,ON,43.4,-81,4
3951,09/06/14,Cameron,TX,30.8,-97,1
3952,09/06/14,Rawdon,QC,46.1,-73.7,1
3953,09/06/14,District of Muskoka,ON,45.2,-79.3,2
3954,09/06/14,Kingfisher,OK,35.9,-98,3
3955,09/06/14,Victoria,MN,44.9,-93.7,12
3956,09/06/14,Pismo Beach,CA,35.2,-120.7,2
3957,09/06/14,Placerville,CA,38.7,-120.8,1
3958,09/06/14,Burlington,ON,43.4,-79.8,2
3959,09/06/14,Newmarket,ON,44.1,-79.5,1
3960,09/06/14,Mchenry,IL,42.3,-88.3,1
3961,09/06/14,Georgetown,OH,38.9,-83.9,4
3962,09/06/14,Georgetown,OH,38.9,-83.9,4
3963,09/06/14,Mazeppa,MN,44.3,-92.5,10
3964,09/06/14,Oak Park,MI,42.5,-83.2,2
3965,09/06/14,Stratford,CT,41.2,-73.1,1
3966,09/06/14,Chicago,IL,41.9,-87.6,1
3967,09/06/14,DeLancey,NY,42.2,-75,1
3968,09/06/14,Charlotte,VT,44.3,-73.2,2
3969,09/06/14,South Houston,TX,29.7,-95.2,1
3970,09/06/14,Brookings,SD,44.3,-96.9,5
3971,09/06/14,Fort Pierre,SD,44.3,-100.6,3
3972,09/06/14,Charleston,SC,32.8,-79.9,1
3973,09/06/14,Cape May Point,NJ,38.9,-75,4
3974,09/06/14,Land O Lakes,WI,46.2,-89.4,2
3975,09/06/14,Wauwatosa,WI,43,-88,1
3976,09/06/14,greenwich,CT,41,-73.6,1
3977,09/06/14,South Bass Island,OH,41.6,-82.8,8
3978,09/06/14,Montague,MI,43.4,-86.4,9
3979,09/06/14,Plainfield,NJ,40.6,-74.4,2
3980,09/06/14,Santa Fe,NM,35.8,-106,1
3981,09/06/14,Shakopee,MN,44.8,-93.5,11
3982,09/06/14,Stony Brook,NY,40.9,-73.1,1
3983,09/06/14,Burlington,VT,44.5,-73.2,1
3984,09/06/14,St. Marks,FL,30.1,-84.1,1
3985,09/06/14,South Hadley,MA,42.3,-72.6,1
3986,09/06/14,Madison,WI,43,-89.4,2
3987,09/05/14,Wichita,KS,37.7,-97.3,10
3988,09/05/14,Mohnton,PA,40.2,-76,1
3989,09/05/14,Libertyville,IL,42.3,-87.9,2
3990,09/05/14,Troutville,VA,37.4,-79.9,1
3991,09/05/14,Newburgh,IN,38,-87.4,1
3992,09/05/14,Clarkston,MI,42.7,-83.4,2
3993,09/05/14,Indian Trail,NC,35.1,-80.7,1
3994,09/05/14,Ontario,NY,43.2,-77.3,1
3995,09/05/14,Montgomery,NY,41.5,-74.3,3
3996,09/05/14,Newburgh,IN,38,-87.4,1
3997,09/05/14,Paw Paw,MI,42.2,-85.9,2
3998,09/05/14,st-hyacinthe,QC,45.6,-73,1
3999,09/05/14,Winnipeg,MB,49.9,-97.1,1
4000,09/05/14,York,PA,40,-76.7,1
4001,09/05/14,South Berwick,ME,43.2,-70.8,2
4002,09/05/14,verndale,MN,46.5,-94.9,3
4003,09/05/14,Hastings,ON,44.3,-78,10
4004,09/05/14,Lexington,KY,38,-84.5,3
4005,09/05/14,Newburgh,IN,38,-87.4,1
4006,09/05/14,Glen Mills,PA,39.9,-75.5,1
4007,09/05/14,Stephenville,TX,32.2,-98.2,1
4008,09/05/14,Littleton,MA,42.5,-71.5,1
4009,09/05/14,Georgetown,OH,38.9,-83.9,1
4010,09/05/14,Granville,OH,40.1,-82.5,1
4011,09/05/14,Minneapolis,MN,45,-93.3,3
4012,09/05/14,Chicago,IL,41.9,-87.6,3
4013,09/05/14,Henderson Harbor,NY,43.9,-76.1,1
4014,09/05/14,Grand Rapids,MI,43,-85.7,20
4015,09/05/14,Cincinnati,OH,39.1,-84.5,1
4016,09/05/14,Chatham,ON,42.4,-82.2,5
4017,09/05/14,Windham,ME,43.8,-70.4,3
4018,09/05/14,Schuylkill Haven,PA,40.6,-76.2,2
4019,09/05/14,Bloomingdale,NJ,41,-74.3,1
4020,09/05/14,Williamsport,MD,39.6,-77.8,1
4021,09/05/14,cape girardeau,MO,37.3,-89.6,1
4022,09/05/14,Fries,VA,36.7,-81,1
4023,09/05/14,Palenville,NY,42.2,-74,2
4024,09/05/14,Janetville,ON,44.2,-78.7,2
4025,09/05/14,Stratford,ON,43.4,-81,2
4026,09/05/14,Rome,GA,34.3,-85.1,2
4027,09/05/14,Owego,NY,42.1,-76.3,1
4028,09/05/14,Oakland,MD,39.4,-79.4,3
4029,09/05/14,Rockvale,TN,35.7,-86.5,1
4030,09/05/14,Lykens,PA,40.6,-76.7,1
4031,09/05/14,Mackinaw City,MI,45.7,-84.7,5
4032,09/05/14,Montague,MI,43.4,-86.4,13
4033,09/05/14,Connellsville,PA,40,-79.6,4
4034,09/05/14,Woodstock,GA,34.1,-84.5,1
4035,09/04/14,Jordan,MN,44.7,-93.6,4
4036,09/04/14,Chattanooga,TN,35,-85.2,1
4037,09/04/14,Clarkston,MI,42.7,-83.4,1
4038,09/04/14,urbana,IL,40.1,-88.2,1
4039,09/04/14,Stratford,ON,43.4,-81,4
4040,09/04/14,Chisholm,MN,47.6,-92.8,2
4041,09/04/14,DFW Airport,TX,32.9,-97,2
4042,09/04/14,Clarkston,MI,42.7,-83.4,1
4043,09/04/14,Storla,SD,43.9,-98.4,2
4044,09/04/14,kokomo,IN,40.5,-86.2,4
4045,09/04/14,Lexington,KY,38,-84.5,2
4046,09/04/14,Saint Catharines,ON,43.2,-79.2,2
4047,09/04/14,Carbondale,IL,37.7,-89.2,2
4048,09/04/14,Carver,MN,44.7,-93.7,6
4049,09/04/14,Webster Groves,MO,38.6,-90.4,18
4050,09/04/14,pound,WI,45.1,-88.2,6
4051,09/04/14,Haliburton,ON,45.1,-78.5,4
4052,09/04/14,Hemlock,MI,43.4,-84.2,2
4053,09/04/14,Concord,MA,42.5,-71.4,1
4054,09/04/14,Buxton,ME,43.6,-70.5,1
4055,09/04/14,ottawa,ON,45.3,-75.8,1
4056,09/04/14,Hutchinson,MN,44.9,-94.4,2
4057,09/04/14,Mentor,OH,41.7,-81.3,4
4058,09/04/14,Perrysburg,OH,41.5,-83.6,2
4059,09/04/14,Stephenville,TX,32.2,-98.2,1
4060,09/04/14,Newburgh,IN,38,-87.4,1
4061,09/04/14,West Newbury,MA,42.8,-71,6
4062,09/04/14,Saint-Faustin-Lac-Carrï¿½,QC,46.1,-74.5,1
4063,09/04/14,Wappingers Falls,NY,41.6,-73.9,3
4064,09/04/14,flesherton,ON,44.3,-80.6,3
4065,09/04/14,New Market,TN,36.1,-83.6,1
4066,09/04/14,District of Muskoka,ON,45.2,-79.3,1
4067,09/04/14,DeKalb,IL,41.9,-88.3,1
4068,09/04/14,New Richmond,WI,45.2,-92.6,14
4069,09/04/14,New Paltz,NY,41.8,-74.2,5
4070,09/04/14,South Windsor,CT,41.8,-72.6,1
4071,09/04/14,Champaign,IL,40.1,-88.2,1
4072,09/04/14,Bentonville,AR,36.3,-94.3,3
4073,09/04/14,Minneapolis,MN,45,-93.4,23
4074,09/04/14,La Grange Park,IL,41.8,-87.9,2
4075,09/04/14,Northville,MI,42.4,-83.5,2
4076,09/04/14,Chatham,ON,42.4,-82.2,5
4077,09/04/14,Germantown,NY,42.1,-73.9,1
4078,09/04/14,Great Bend,KS,38.4,-98.8,2
4079,09/04/14,East Lansing,MI,42.8,-84.4,2
4080,09/04/14,Rochester,MN,44.1,-92.5,1
4081,09/04/14,Carbondale,IL,37.7,-89.2,1
4082,09/04/14,Glen Mills,PA,39.9,-75.5,2
4083,09/04/14,wadena,MN,46.5,-95.1,20
4084,09/04/14,Chicago,IL,41.9,-87.6,1
4085,09/04/14,Jordan,NY,43.1,-76.5,1
4086,09/04/14,wadena,MN,46.5,-95.1,6
4087,09/04/14,mequon,WI,43.2,-88,1
4088,09/04/14,Welland,ON,43,-79.3,1
4089,09/04/14,trenton,ON,44.1,-77.6,20
4090,09/04/14,Campbell Hall,NY,41.4,-74.3,1
4091,09/04/14,Kerrville,TX,30,-99.1,1
4092,09/04/14,Toronto,ON,43.7,-79.4,1
4093,09/04/14,Saackets Harbor,NY,43.9,-76.1,23
4094,09/04/14,Barrington,NH,43.2,-71,1
4095,09/04/14,Woodstock,GA,34.1,-84.5,1
4096,09/04/14,Garland,TX,32.9,-96.6,36
4097,09/03/14,Wynnewood,PA,40,-75.3,1
4098,09/03/14,Braidwood,IL,41.2,-88.2,2
4099,09/03/14,Tully,NY,42.8,-76.1,1
4100,09/03/14,Rockport,ME,44.2,-69.1,1
4101,09/03/14,Gatineau,QC,45.5,-75.7,1
4102,09/03/14,Clarkston,MI,42.7,-83.4,1
4103,09/03/14,Clarkston,MI,42.7,-83.4,2
4104,09/03/14,Ottawa,ON,45.3,-75.8,1
4105,09/03/14,Newport News,VA,37.1,-76.5,1
4106,09/03/14,Novi,MI,42.5,-83.5,3
4107,09/03/14,Fort Smith,AR,35.4,-94.4,1
4108,09/03/14,Marietta,GA,33.9,-84.5,1
4109,09/03/14,Arcade,NY,42.6,-78.4,1
4110,09/03/14,North Java,NY,42.7,-78.3,1
4111,09/03/14,East Marion,NY,41.1,-72.3,1
4112,09/03/14,Holgate,NJ,39.8,-74.2,1
4113,09/03/14,Islesboro,ME,44.3,-68.9,8
4114,09/03/14,oakdale,NY,40.7,-73.1,6
4115,09/03/14,Pleasant Prairie,WI,42.6,-87.9,3
4116,09/03/14,Glen Mills,PA,39.9,-75.5,2
4117,09/03/14,Georgetown,OH,38.9,-83.9,1
4118,09/03/14,Sewickley,PA,40.6,-80.1,2
4119,09/03/14,ottawa,ON,45.3,-75.8,1
4120,09/03/14,Bloomington,IN,39.1,-86.5,3
4121,09/03/14,Reno,NV,39.5,-119.8,1
4122,09/03/14,Clinton,CT,41.3,-72.5,1
4123,09/03/14,Kirksville,MO,40.2,-92.6,4
4124,09/03/14,Allen,TX,33.1,-96.6,1
4125,09/03/14,Newburgh,IN,38,-87.4,1
4126,09/03/14,"Lac SupÃ©rieur, QuÃ©bec",QC,46.2,-74.5,1
4127,09/03/14,Danville,IL,40.1,-87.6,1
4128,09/03/14,Vandergrift,PA,40.6,-79.5,1
4129,09/03/14,Lancaster,NH,44.5,-71.5,2
4130,09/03/14,Franklin,NY,42.4,-75.1,2
4131,09/03/14,Davenport,NY,42.4,-75.1,1
4132,09/03/14,Murfreesboro,TN,35.9,-86.4,1
4133,09/03/14,willis,TX,30.4,-95.5,2
4134,09/03/14,Minneapolis,MN,45,-93.3,19
4135,09/03/14,Cedar Rapids,IA,42,-91.7,2
4136,09/03/14,South Berwick,ME,43.2,-70.8,1
4137,09/03/14,Bognor,ON,44.5,-80.8,2
4138,09/03/14,Bronx,NY,40.8,-73.9,1
4139,09/03/14,Copenhagen,NY,43.8,-75.7,1
4140,09/03/14,Mason,OH,39.3,-84.3,1
4141,09/03/14,Bancroft,ON,45,-77.8,2
4142,09/03/14,Oak Park,MI,42.5,-83.2,2
4143,09/03/14,Oak Park,MI,42.5,-83.2,1
4144,09/03/14,Longwood,FL,28.7,-81.3,4
4145,09/03/14,Winston Salem,NC,36.1,-80.2,1
4146,09/03/14,Beltsville,MD,39,-76.9,1
4147,09/03/14,Mount Pleasant,PA,40.2,-79.5,1
4148,09/03/14,Lewiston,ME,44.1,-70.2,3
4149,09/03/14,minneapolis,MN,44.9,-93.3,20
4150,09/03/14,Richmond,VA,37.5,-77.4,1
4151,09/03/14,Stratford,ON,43.4,-81,6
4152,09/03/14,New Hampton,NY,41.3,-74.5,2
4153,09/03/14,Chatham,ON,42.4,-82.2,3
4154,09/03/14,Elma,NY,42.8,-78.6,1
4155,09/03/14,Wisconsin Rapids,WI,44.3,-89.7,1
4156,09/03/14,wadena,MN,46.5,-95.1,1
4157,09/03/14,Toronto,ON,43.6,-79.4,8
4158,09/03/14,Mildmay,ON,44.1,-81.1,1
4159,09/03/14,Haliburton,ON,45.1,-78.5,1
4160,09/03/14,Towson,MD,39.4,-76.6,1
4161,09/03/14,Minneapolis,MN,44.9,-93.3,5
4162,09/03/14,Sydenham,ON,44.4,-76.6,7
4163,09/03/14,Rosetta M. Gardens Raptor Watch,ON,43.4,-79.2,38
4164,09/03/14,Wells,ME,43.3,-70.6,1
4165,09/03/14,Utica,MD,39.5,-77.4,1
4166,09/03/14,Wilmington,DE,39.7,-75.5,2
4167,09/03/14,Toronto,ON,43.7,-79.4,2
4168,09/03/14,Lincoln park,MI,42.2,-83.2,1
4169,09/03/14,Chicago,IL,41.9,-87.6,3
4170,09/03/14,Cortland,NY,42.6,-76.2,1
4171,09/03/14,San NicolÃ¡s de los Garza,NL,25.8,-100.3,2
4172,09/03/14,Lovelock,NV,40.4,-118.6,2
4173,09/03/14,Land O Lakes,WI,46.2,-89.4,7
4174,09/03/14,Livonia,MI,42.4,-83.4,5
4175,09/03/14,Sandy,UT,40.6,-111.9,1
4176,09/03/14,Carroll,NH,44.3,-71.5,1
4177,09/03/14,"East Longmeadow,",MA,42.1,-72.5,2
4178,09/03/14,Sea Ranch,CA,38.7,-123.5,1
4179,09/02/14,Georgetown,OH,38.9,-83.9,1
4180,09/02/14,Clarkston,MI,42.7,-83.4,1
4181,09/02/14,Copenhagen,NY,43.8,-75.7,1
4182,09/02/14,McKinney,TX,33.2,-96.6,4
4183,09/02/14,Lincoln,MA,42.4,-71.3,1
4184,09/02/14,Georgetown,OH,38.9,-83.9,1
4185,09/02/14,Saint Petersburg,FL,27.8,-82.6,2
4186,09/02/14,Newburgh,IN,38,-87.4,1
4187,09/02/14,Empire,MI,44.8,-86,6
4188,09/02/14,Meriden,NH,43.5,-72.3,3
4189,09/02/14,Willmar,MN,45.2,-95.1,3
4190,09/02/14,Newburgh,IN,38,-87.4,1
4191,09/02/14,Mondamin,IA,41.7,-96,1
4192,09/02/14,Winnipeg,MB,49.9,-97.1,2
4193,09/02/14,Charlotte,VT,44.3,-73.2,2
4194,09/02/14,Skowhegan,ME,44.8,-69.7,3
4195,09/02/14,Fremont,NE,41.5,-96.5,2
4196,09/02/14,Kirksville,MO,40.2,-92.6,2
4197,09/02/14,Topeka,KS,39.1,-95.7,2
4198,09/02/14,Shallowater,TX,33.7,-102,5
4199,09/02/14,plains,PA,41.3,-75.8,2
4200,09/02/14,Minneapolis,MN,45,-93.3,5
4201,09/02/14,Land O Lakes,WI,46.2,-89.4,14
4202,09/02/14,Norco,CA,33.9,-117.6,1
4203,09/02/14,Wyckoff,NJ,41,-74.2,1
4204,09/02/14,Sedgwick,ME,44.3,-68.6,7
4205,09/02/14,Chatham,ON,42.4,-82.2,3
4206,09/02/14,Chattanooga,TN,35,-85.2,1
4207,09/02/14,Parkton,MD,39.7,-76.7,1
4208,09/02/14,Baltimore,MD,39.3,-76.6,2
4209,09/02/14,Kitchener,ON,43.5,-80.5,1
4210,09/02/14,St. Paul,MN,45,-93.1,1
4211,09/02/14,Wisconsin Rapids,WI,44.3,-89.7,2
4212,09/02/14,Ottawa,ON,45.3,-75.8,1
4213,09/02/14,Raleigh,NC,35.8,-78.6,10
4214,09/02/14,Glen Mills,PA,39.9,-75.5,3
4215,09/02/14,Hamilton,ON,43.3,-79.9,1
4216,09/02/14,sanford,FL,28.8,-81.3,1
4217,09/02/14,Birmingham,AL,33.5,-86.8,1
4218,09/02/14,Lake Luzerne,NY,43.3,-73.8,1
4219,09/02/14,Memphis,TN,35,-89.9,1
4220,09/02/14,Sutton,ON,44.3,-79.4,2
4221,09/02/14,Wadena,MN,46.5,-95.1,3
4222,09/02/14,Belmar,NJ,40.2,-74,1
4223,09/02/14,Leawood,KS,39,-94.6,1
4224,09/02/14,Lunenburg,MA,42.6,-71.7,2
4225,09/02/14,East Lansing,MI,42.8,-84.4,3
4226,09/02/14,Chicago,IL,41.9,-87.6,3
4227,09/02/14,Gilbert,MN,47.4,-92.5,4
4228,09/02/14,minneapolis,MN,44.9,-93.3,25
4229,09/02/14,Holyoke,MA,42.2,-72.6,1
4230,09/02/14,Killarney,ON,46,-81.5,1
4231,09/01/14,Emmitsburg,MD,39.7,-77.3,1
4232,09/01/14,Tug Hill,NY,43.6,-75.5,2
4233,09/01/14,woodridge,IL,41.8,-88,1
4234,09/01/14,Warren,VT,44.1,-72.9,1
4235,09/01/14,Wonalancet,NH,43.9,-71.3,5
4236,09/01/14,Overland Park,KS,39,-94.7,1
4237,09/01/14,Madison,NH,43.9,-71.1,1
4238,09/01/14,Minneapolis,MN,45,-93.3,25
4239,09/01/14,Kingston,ON,44.3,-76.5,1
4240,09/01/14,Panama City,FL,30.2,-85.6,3
4241,09/01/14,Albuquerque,NM,35.1,-106.6,4
4242,09/01/14,Calais,VT,44.4,-72.5,3
4243,09/01/14,Wanakena,NY,44.2,-75.1,1
4244,09/01/14,North Ferrisburg,VT,44.2,-73.2,6
4245,09/01/14,Waretown,NJ,39.8,-74.3,1
4246,09/01/14,Inwood,WV,39.4,-78,1
4247,09/01/14,Eureka,MO,38.5,-90.6,1
4248,09/01/14,Newburgh,IN,38,-87.4,1
4249,09/01/14,Plano,TX,33.1,-96.7,1
4250,09/01/14,Bemdiji,MN,47.5,-94.9,6
4251,09/01/14,Mercer,WI,46.2,-90.1,3
4252,09/01/14,Saint Catharines,ON,43.2,-79.2,1
4253,09/01/14,Sedalia,MO,38.7,-93.3,4
4254,09/01/14,Danielson,CT,41.8,-71.9,2
4255,09/01/14,Toronto,ON,43.7,-79.4,1
4256,09/01/14,Laurel Springs,NC,36.4,-81.3,1
4257,09/01/14,Newtown,PA,40.3,-75,1
4258,09/01/14,Lombard,IL,41.9,-88,2
4259,09/01/14,Thorndale,PA,40,-75.8,1
4260,09/01/14,Chatham,ON,42.4,-82.2,4
4261,09/01/14,BURLINGTON,CT,41.8,-73,3
4262,09/01/14,Millstadt,IL,38.4,-90.1,3
4263,09/01/14,Fremont,NE,41.5,-96.5,1
4264,09/01/14,Warkworth,ON,44.2,-77.9,2
4265,09/01/14,North Bay,ON,46.3,-79.5,3
4266,09/01/14,Tuscola,IL,39.8,-88.3,1
4267,09/01/14,Round Lake,NY,42.9,-73.8,1
4268,09/01/14,Newport News,VA,37.1,-76.5,1
4269,09/01/14,Richelieu,QC,45.5,-73.3,1
